
0 	0 	0 	0 	0 	3.24808e+12 	
0 	0 	0 	0 	7.57621e+07 	3.14481e+12 	
0 	0 	0 	0 	1.07144e+08 	2.9534e+12 	
0 	0 	0 	0 	1.51524e+08 	2.68933e+12 	
0 	0 	0 	0 	1.69409e+08 	2.53905e+12 	
0 	0 	0 	0 	2.14288e+08 	2.20894e+12 	
0 	0 	0 	0 	2.27286e+08 	2.12763e+12 	
0 	0 	0 	0 	2.39581e+08 	2.06564e+12 	
0 	0 	0 	0 	2.73164e+08 	1.90689e+12 	
0 	0 	0 	0 	3.03049e+08 	1.79252e+12 	
0 	0 	0 	0 	3.12375e+08 	1.75629e+12 	
0 	0 	0 	0 	3.21431e+08 	1.73232e+12 	
0 	0 	0 	0 	3.38819e+08 	1.67932e+12 	
0 	0 	0 	0 	3.78811e+08 	1.57901e+12 	
0 	0 	0 	0 	3.78811e+08 	1.57901e+12 	
0 	0 	0 	0 	3.86313e+08 	1.56553e+12 	
0 	0 	0 	0 	4.07992e+08 	1.5198e+12 	
0 	0 	0 	0 	4.28575e+08 	1.48523e+12 	
0 	0 	0 	0 	4.41765e+08 	1.46419e+12 	
0 	0 	0 	0 	4.54573e+08 	1.44447e+12 	
0 	0 	0 	0 	4.60843e+08 	1.43524e+12 	
0 	0 	0 	0 	4.79162e+08 	1.40735e+12 	
0 	0 	0 	0 	4.85114e+08 	1.39993e+12 	
0 	0 	0 	0 	5.08228e+08 	1.37372e+12 	
0 	0 	0 	0 	5.30335e+08 	1.35061e+12 	
0 	0 	0 	0 	5.35719e+08 	1.34506e+12 	
0 	0 	0 	0 	5.35719e+08 	1.34506e+12 	
0 	0 	0 	0 	5.46328e+08 	1.3329e+12 	
0 	0 	0 	0 	5.51557e+08 	1.32779e+12 	
0 	0 	0 	0 	5.76987e+08 	1.30575e+12 	
0 	0 	0 	0 	5.91721e+08 	1.29376e+12 	
0 	0 	0 	0 	6.06097e+08 	1.28282e+12 	
0 	0 	0 	0 	6.10814e+08 	1.27911e+12 	
0 	0 	0 	0 	6.10814e+08 	1.27911e+12 	
0 	0 	0 	0 	6.24751e+08 	1.26941e+12 	
0 	0 	0 	0 	6.42863e+08 	1.25579e+12 	
0 	0 	0 	0 	6.47312e+08 	1.25398e+12 	
0 	0 	0 	0 	6.5173e+08 	1.25079e+12 	
0 	0 	0 	0 	6.77637e+08 	1.23546e+12 	
0 	0 	0 	0 	6.81859e+08 	1.23327e+12 	
0 	0 	0 	0 	6.86055e+08 	1.23034e+12 	
0 	0 	0 	0 	6.98492e+08 	1.22338e+12 	
0 	0 	0 	0 	6.98492e+08 	1.22338e+12 	
0 	0 	0 	0 	7.14738e+08 	1.21502e+12 	
0 	0 	0 	0 	7.18743e+08 	1.21252e+12 	
0 	0 	0 	0 	7.4617e+08 	1.2001e+12 	
0 	0 	0 	0 	7.50007e+08 	1.19883e+12 	
0 	0 	0 	0 	7.57621e+08 	1.19493e+12 	
0 	0 	0 	0 	7.57621e+08 	1.19493e+12 	
