0.519500 	0.000000 
0.519500 	0.383838 
0.519500 	0.767677 
0.519500 	1.151515 
0.519500 	1.535354 
0.519500 	1.919192 
0.519500 	2.303031 
0.519500 	2.686869 
0.519500 	3.070707 
0.519500 	3.454546 
0.519500 	3.838384 
0.519500 	4.222223 
0.519500 	4.606061 
0.519500 	4.989900 
0.519500 	5.373738 
0.519500 	5.757576 
0.519500 	6.141415 
0.519500 	6.525253 
0.519500 	6.909092 
0.519500 	7.292930 
0.519500 	7.676769 
0.519500 	8.060607 
0.519500 	8.444446 
0.519500 	8.828284 
0.519500 	9.212122 
0.519500 	9.595961 
0.519500 	9.979799 
0.519500 	10.363638 
0.519500 	10.747476 
0.519500 	11.131315 
0.519500 	11.515153 
0.519500 	11.898991 
0.519500 	12.282830 
0.519500 	12.666668 
0.519500 	13.050507 
0.519500 	13.434345 
0.519500 	13.818184 
0.519500 	14.202022 
0.519500 	14.585860 
0.519500 	14.969699 
0.519500 	15.353537 
0.519500 	15.737376 
0.519500 	16.121214 
0.519500 	16.505053 
0.519500 	16.888891 
0.519500 	17.272729 
0.519500 	17.656568 
0.519500 	18.040406 
0.519500 	18.424245 
0.519500 	18.808083 
0.519500 	19.191922 
0.519500 	19.575760 
0.519500 	19.959598 
0.519500 	20.343437 
0.519500 	20.727275 
0.519500 	21.111114 
0.519500 	21.494952 
0.519500 	21.878791 
0.519500 	22.262629 
0.519500 	22.646468 
0.519500 	23.030306 
0.519500 	23.414144 
0.519500 	23.797983 
0.519500 	24.181821 
0.519500 	24.565660 
0.519500 	24.949498 
0.519500 	25.333337 
0.519500 	25.717175 
0.519500 	26.101013 
0.519500 	26.484852 
0.519500 	26.868690 
0.519500 	27.252529 
0.519500 	27.636367 
0.519500 	28.020206 
0.519500 	28.404044 
0.519500 	28.787882 
0.519500 	29.171721 
0.519500 	29.555559 
0.519500 	29.939398 
0.519500 	30.323236 
0.519500 	30.707075 
0.519500 	31.090913 
0.519500 	31.474751 
0.519500 	31.858590 
0.519500 	32.242428 
0.519500 	32.626267 
0.519500 	33.010105 
0.519500 	33.393944 
0.519500 	33.777782 
0.519500 	34.161620 
0.519500 	34.545459 
0.519500 	34.929297 
0.519500 	35.313136 
0.519500 	35.696974 
0.519500 	36.080813 
0.519500 	36.464651 
0.519500 	36.848490 
0.519500 	37.232328 
0.519500 	37.616166 
0.000000 	38.000005 
0.000000 	38.212126 
0.000000 	38.424247 
0.000000 	38.636368 
0.000000 	38.848490 
0.000000 	39.060611 
0.000000 	39.272732 
0.000000 	39.484853 
0.000000 	39.696974 
0.000000 	39.909096 
0.000000 	40.121217 
0.000000 	40.333338 
0.000000 	40.545459 
0.000000 	40.757580 
0.000000 	40.969701 
0.000000 	41.181823 
0.000000 	41.393944 
0.000000 	41.606065 
0.000000 	41.818186 
0.000000 	42.030307 
0.000000 	42.242429 
0.000000 	42.454550 
0.000000 	42.666671 
0.000000 	42.878792 
0.000000 	43.090913 
0.000000 	43.303035 
0.000000 	43.515156 
0.000000 	43.727277 
0.000000 	43.939398 
0.000000 	44.151519 
0.000000 	44.363641 
0.000000 	44.575762 
0.000000 	44.787883 
0.000000 	45.000004 
0.000000 	45.212125 
0.000000 	45.424246 
0.000000 	45.636368 
0.000000 	45.848489 
0.000000 	46.060610 
0.000000 	46.272731 
0.000000 	46.484852 
0.000000 	46.696974 
0.000000 	46.909095 
0.000000 	47.121216 
0.000000 	47.333337 
0.000000 	47.545458 
0.000000 	47.757580 
0.000000 	47.969701 
0.000000 	48.181822 
0.000000 	48.393943 
0.000000 	48.606064 
0.000000 	48.818186 
0.000000 	49.030307 
0.000000 	49.242428 
0.000000 	49.454549 
0.000000 	49.666670 
0.000000 	49.878792 
0.000000 	50.090913 
0.000000 	50.303034 
0.000000 	50.515155 
0.000000 	50.727276 
0.000000 	50.939397 
0.000000 	51.151519 
0.000000 	51.363640 
0.000000 	51.575761 
0.000000 	51.787882 
0.000000 	52.000003 
0.000000 	52.212125 
0.000000 	52.424246 
0.000000 	52.636367 
0.000000 	52.848488 
0.000000 	53.060609 
0.000000 	53.272731 
0.000000 	53.484852 
0.000000 	53.696973 
0.000000 	53.909094 
0.000000 	54.121215 
0.000000 	54.333337 
0.000000 	54.545458 
0.000000 	54.757579 
0.000000 	54.969700 
0.000000 	55.181821 
0.000000 	55.393942 
0.000000 	55.606064 
0.000000 	55.818185 
0.000000 	56.030306 
0.000000 	56.242427 
0.000000 	56.454548 
0.000000 	56.666670 
0.000000 	56.878791 
0.000000 	57.090912 
0.000000 	57.303033 
0.000000 	57.515154 
0.000000 	57.727276 
0.000000 	57.939397 
0.000000 	58.151518 
0.000000 	58.363639 
0.000000 	58.575760 
0.000000 	58.787882 
0.519500 	59.000003 
0.519500 	59.050508 
0.519500 	59.101013 
0.519500 	59.151518 
0.519500 	59.202023 
0.519500 	59.252528 
0.519500 	59.303033 
0.519500 	59.353538 
0.519500 	59.404043 
0.519500 	59.454548 
0.519500 	59.505053 
0.519500 	59.555558 
0.519500 	59.606063 
0.519500 	59.656569 
0.519500 	59.707074 
0.519500 	59.757579 
0.519500 	59.808084 
0.519500 	59.858589 
0.519500 	59.909094 
0.519500 	59.959599 
0.519500 	60.010104 
0.519500 	60.060609 
0.519500 	60.111114 
0.519500 	60.161619 
0.519500 	60.212124 
0.519500 	60.262629 
0.519500 	60.313134 
0.519500 	60.363639 
0.519500 	60.414144 
0.519500 	60.464650 
0.519500 	60.515155 
0.519500 	60.565660 
0.519500 	60.616165 
0.519500 	60.666670 
0.519500 	60.717175 
0.519500 	60.767680 
0.519500 	60.818185 
0.519500 	60.868690 
0.519500 	60.919195 
0.519500 	60.969700 
0.519500 	61.020205 
0.519500 	61.070710 
0.519500 	61.121215 
0.519500 	61.171720 
0.519500 	61.222225 
0.519500 	61.272731 
0.519500 	61.323236 
0.519500 	61.373741 
0.519500 	61.424246 
0.519500 	61.474751 
0.519500 	61.525256 
0.519500 	61.575761 
0.519500 	61.626266 
0.519500 	61.676771 
0.519500 	61.727276 
0.519500 	61.777781 
0.519500 	61.828286 
0.519500 	61.878791 
0.519500 	61.929296 
0.519500 	61.979801 
0.519500 	62.030306 
0.519500 	62.080812 
0.519500 	62.131317 
0.519500 	62.181822 
0.519500 	62.232327 
0.519500 	62.282832 
0.519500 	62.333337 
0.519500 	62.383842 
0.519500 	62.434347 
0.519500 	62.484852 
0.519500 	62.535357 
0.519500 	62.585862 
0.519500 	62.636367 
0.519500 	62.686872 
0.519500 	62.737377 
0.519500 	62.787882 
0.519500 	62.838388 
0.519500 	62.888893 
0.519500 	62.939398 
0.519500 	62.989903 
0.519500 	63.040408 
0.519500 	63.090913 
0.519500 	63.141418 
0.519500 	63.191923 
0.519500 	63.242428 
0.519500 	63.292933 
0.519500 	63.343438 
0.519500 	63.393943 
0.519500 	63.444448 
0.519500 	63.494953 
0.519500 	63.545458 
0.519500 	63.595963 
0.519500 	63.646469 
0.519500 	63.696974 
0.519500 	63.747479 
0.519500 	63.797984 
0.519500 	63.848489 
0.519500 	63.898994 
0.519500 	63.949499 
0.000000 	64.000004 
0.000000 	64.606065 
0.000000 	65.212125 
0.000000 	65.818186 
0.000000 	66.424246 
0.000000 	67.030307 
0.000000 	67.636368 
0.000000 	68.242428 
0.000000 	68.848489 
0.000000 	69.454550 
0.000000 	70.060610 
0.000000 	70.666671 
0.000000 	71.272731 
0.000000 	71.878792 
0.000000 	72.484853 
0.000000 	73.090913 
0.000000 	73.696974 
0.000000 	74.303034 
0.000000 	74.909095 
0.000000 	75.515156 
0.000000 	76.121216 
0.000000 	76.727277 
0.000000 	77.333338 
0.000000 	77.939398 
0.000000 	78.545459 
0.000000 	79.151519 
0.000000 	79.757580 
0.000000 	80.363641 
0.000000 	80.969701 
0.000000 	81.575762 
0.000000 	82.181822 
0.000000 	82.787883 
0.000000 	83.393944 
0.000000 	84.000004 
0.000000 	84.606065 
0.000000 	85.212126 
0.000000 	85.818186 
0.000000 	86.424247 
0.000000 	87.030307 
0.000000 	87.636368 
0.000000 	88.242429 
0.000000 	88.848489 
0.000000 	89.454550 
0.000000 	90.060611 
0.000000 	90.666671 
0.000000 	91.272732 
0.000000 	91.878792 
0.000000 	92.484853 
0.000000 	93.090914 
0.000000 	93.696974 
0.000000 	94.303035 
0.000000 	94.909095 
0.000000 	95.515156 
0.000000 	96.121217 
0.000000 	96.727277 
0.000000 	97.333338 
0.000000 	97.939399 
0.000000 	98.545459 
0.000000 	99.151520 
0.000000 	99.757580 
0.000000 	100.363641 
0.000000 	100.969702 
0.000000 	101.575762 
0.000000 	102.181823 
0.000000 	102.787883 
0.000000 	103.393944 
0.000000 	104.000005 
0.000000 	104.606065 
0.000000 	105.212126 
0.000000 	105.818187 
0.000000 	106.424247 
0.000000 	107.030308 
0.000000 	107.636368 
0.000000 	108.242429 
0.000000 	108.848490 
0.000000 	109.454550 
0.000000 	110.060611 
0.000000 	110.666672 
0.000000 	111.272732 
0.000000 	111.878793 
0.000000 	112.484853 
0.000000 	113.090914 
0.000000 	113.696975 
0.000000 	114.303035 
0.000000 	114.909096 
0.000000 	115.515156 
0.000000 	116.121217 
0.000000 	116.727278 
0.000000 	117.333338 
0.000000 	117.939399 
0.000000 	118.545460 
0.000000 	119.151520 
0.000000 	119.757581 
0.000000 	120.363641 
0.000000 	120.969702 
0.000000 	121.575763 
0.000000 	122.181823 
0.000000 	122.787884 
0.000000 	123.393944 
0.519500 	124.000005 
0.519500 	124.060611 
0.519500 	124.121217 
0.519500 	124.181823 
0.519500 	124.242429 
0.519500 	124.303035 
0.519500 	124.363641 
0.519500 	124.424248 
0.519500 	124.484854 
0.519500 	124.545460 
